,LAYER,MAP_NAME,NAME,count,geometry,max,mean,median,min,std
46,Coverage/Quad,User Created Features,56,4444,"POLYGON Z ((289592.3062251271 5130248.901414332 0, 289597.3031792621 5130248.726916848 0, 289596.9541842951 5130238.733008577 0, 289591.95723016 5130238.907506062 0, 289592.3062251271 5130248.901414332 0))",0.9804147997598042,0.5481361122477066,0.49952781910769706,0.3854940034266134,0.13801345636653128
47,Coverage/Quad,User Created Features,57,4443,"POLYGON Z ((289597.3031792621 5130248.726916848 0, 289602.3001333972 5130248.552419364 0, 289601.9511384302 5130238.558511094 0, 289596.9541842951 5130238.733008577 0, 289597.3031792621 5130248.726916848 0))",0.9812751470133085,0.8229684401474441,0.8566619115549216,0.4506769825918762,0.09988283447898491
48,Coverage/Quad,User Created Features,58,4437,"POLYGON Z ((289602.3001333972 5130248.552419364 0, 289607.2970875324 5130248.377921881 0, 289606.9480925653 5130238.384013611 0, 289601.9511384302 5130238.558511094 0, 289602.3001333972 5130248.552419364 0))",0.9947050550177877,0.8131395407406297,0.8436423384745853,0.4824655894673848,0.10118653255812238
49,Coverage/Quad,User Created Features,59,4446,"POLYGON Z ((289607.2970875324 5130248.377921881 0, 289612.2940416674 5130248.203424398 0, 289611.9450467004 5130238.209516128 0, 289606.9480925653 5130238.384013611 0, 289607.2970875324 5130248.377921881 0))",0.9704359288202618,0.8554375525210849,0.8644482260651214,0.6098072087175188,0.05566209720225461
50,Coverage/Quad,User Created Features,60,4443,"POLYGON Z ((289612.2940416674 5130248.203424398 0, 289617.2909958026 5130248.028926914 0, 289616.9420008355 5130238.035018644 0, 289611.9450467004 5130238.209516128 0, 289612.2940416674 5130248.203424398 0))",0.9834864279079368,0.8219080524860843,0.8358495205311041,0.5531166455607148,0.07467722430258995
51,Coverage/Quad,User Created Features,61,4442,"POLYGON Z ((289617.2909958026 5130248.028926914 0, 289622.2879499376 5130247.85442943 0, 289621.9389549706 5130237.86052116 0, 289616.9420008355 5130238.035018644 0, 289617.2909958026 5130248.028926914 0))",0.982895540623091,0.8693462167215062,0.8798828556631895,0.5934354882582283,0.053435941154715824
52,Coverage/Quad,User Created Features,62,4445,"POLYGON Z ((289622.2879499376 5130247.85442943 0, 289627.2849040727 5130247.679931947 0, 289626.9359091057 5130237.686023677 0, 289621.9389549706 5130237.86052116 0, 289622.2879499376 5130247.85442943 0))",0.9911111111111112,0.8951364874907229,0.9016117548061363,0.6514304505097007,0.04169297104755318
53,Coverage/Quad,User Created Features,63,4439,"POLYGON Z ((289627.2849040727 5130247.679931947 0, 289632.2818582078 5130247.505434464 0, 289631.9328632408 5130237.511526193 0, 289626.9359091057 5130237.686023677 0, 289627.2849040727 5130247.679931947 0))",0.9814845985524322,0.9131300734821804,0.9163295099061523,0.7331567328918323,0.028183464396765626
54,Coverage/Quad,User Created Features,64,4442,"POLYGON Z ((289632.2818582078 5130247.505434464 0, 289637.2788123429 5130247.33093698 0, 289636.9298173759 5130237.33702871 0, 289631.9328632408 5130237.511526193 0, 289632.2818582078 5130247.505434464 0))",0.9838668373879641,0.9055465217372007,0.9113116484152064,0.7310447915055925,0.03282968251897768
55,Coverage/Quad,User Created Features,67,4446,"POLYGON Z ((289581.9633218899 5130239.256501028 0, 289586.9602760249 5130239.082003545 0, 289586.6112810579 5130229.088095275 0, 289581.6143269228 5130229.262592758 0, 289581.9633218899 5130239.256501028 0))",0.7206400554560684,0.44864661735745515,0.4224721878301427,0.32882677933051674,0.07699724014482005
56,Coverage/Quad,User Created Features,68,4442,"POLYGON Z ((289586.9602760249 5130239.082003545 0, 289591.95723016 5130238.907506062 0, 289591.608235193 5130228.913597791 0, 289586.6112810579 5130229.088095275 0, 289586.9602760249 5130239.082003545 0))",0.6316789862724392,0.40556118094102206,0.4012514726331672,0.3026335440832379,0.03738385763587165
57,Coverage/Quad,User Created Features,69,4439,"POLYGON Z ((289591.95723016 5130238.907506062 0, 289596.9541842951 5130238.733008577 0, 289596.6051893281 5130228.739100308 0, 289591.608235193 5130228.913597791 0, 289591.95723016 5130238.907506062 0))",0.9014149634698974,0.48957811962198133,0.472887393627548,0.3354482194023741,0.07714235402009036
58,Coverage/Quad,User Created Features,70,4443,"POLYGON Z ((289596.9541842951 5130238.733008577 0, 289601.9511384302 5130238.558511094 0, 289601.6021434632 5130228.564602824 0, 289596.6051893281 5130228.739100308 0, 289596.9541842951 5130238.733008577 0))",0.9719438877755511,0.8202954485650683,0.841757818146774,0.4555497790486093,0.0836697111513579
59,Coverage/Quad,User Created Features,71,4439,"POLYGON Z ((289601.9511384302 5130238.558511094 0, 289606.9480925653 5130238.384013611 0, 289606.5990975983 5130228.390105341 0, 289601.6021434632 5130228.564602824 0, 289601.9511384302 5130238.558511094 0))",0.9858481029718984,0.8412602479463314,0.8671922161855048,0.5456246102681355,0.08387308530730252
60,Coverage/Quad,User Created Features,72,4442,"POLYGON Z ((289606.9480925653 5130238.384013611 0, 289611.9450467004 5130238.209516128 0, 289611.5960517334 5130228.215607857 0, 289606.5990975983 5130228.390105341 0, 289606.9480925653 5130238.384013611 0))",0.9624427029424811,0.8572654638395993,0.8675096874123625,0.5329619312906221,0.05870420906020515
